TimeSinceStart,TrialNo,TrialID,ParticipantID,ExperimentSequence,Layout,Difficulty,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,MainControllerPosition.x,MainControllerPosition.y,MainControllerPosition.z,MainControllerEulerAngles.x,MainControllerEulerAngles.y,MainControllerEulerAngles.z
3.06,1,Training,0,1,Flat,5,prepare,0.003786893,0.0268319,0.05563804,9.507011,5.61736,1.021693
3.08,1,Training,0,1,Flat,5,prepare,0.004421057,0.0273312,0.0576504,9.712205,5.692533,0.9126849
3.1,1,Training,0,1,Flat,5,prepare,0.005126206,0.0259344,0.06171349,9.883412,5.861749,0.8478587
3.1,1,Training,0,1,Flat,5,prepare,0.004918814,0.02590371,0.06463823,10.10604,6.002429,0.7247997
3.12,1,Training,0,1,Flat,5,prepare,0.005024809,0.02541348,0.06787835,10.42511,6.065618,0.6079509
3.14,1,Training,0,1,Flat,5,prepare,0.005365243,0.02426755,0.07182959,10.53394,6.051364,0.541698
3.16,1,Training,0,1,Flat,5,prepare,0.005119883,0.02578024,0.07504606,10.61327,6.027155,0.4779402
3.18,1,Training,0,1,Flat,5,prepare,0.006014077,0.02438448,0.08029421,10.48934,5.98543,0.5825422
3.2,1,Training,0,1,Flat,5,prepare,0.005781554,0.02417694,0.0834123,10.21943,5.887179,0.7663315
3.2,1,Training,0,1,Flat,5,prepare,0.004273863,0.02551084,0.08545727,10.28744,5.812332,0.771123
3.26,1,Training,0,1,Flat,5,learning,0.004106523,0.02267988,0.09931806,10.03685,5.999285,0.6251565
3.28,1,Training,0,1,Flat,5,learning,0.005056154,0.02298577,0.1023209,9.668698,5.904107,0.6958418
3.3,1,Training,0,1,Flat,5,learning,0.007231922,0.02181577,0.104083,9.478635,5.76225,1.047351
3.32,1,Training,0,1,Flat,5,learning,0.007063489,0.0223128,0.1050514,9.598934,5.688954,1.430342
3.32,1,Training,0,1,Flat,5,learning,0.006934753,0.02242933,0.1061639,9.99292,5.633096,1.718778
3.34,1,Training,0,1,Flat,5,learning,0.006560533,0.02147712,0.1096963,10.32766,5.614842,1.835068
3.36,1,Training,0,1,Flat,5,learning,0.007263049,0.02019765,0.1133337,10.34149,5.585907,1.877518
3.38,1,Training,0,1,Flat,5,learning,0.006342685,0.01960038,0.1164824,10.21875,5.592896,1.802329
3.4,1,Training,0,1,Flat,5,learning,0.006933023,0.01993593,0.1190157,10.12852,5.597488,1.65228
3.4,1,Training,0,1,Flat,5,learning,0.008669559,0.01840163,0.1232856,9.893514,5.559876,1.706683
3.42,1,Training,0,1,Flat,5,learning,0.008043132,0.01884186,0.1251865,9.635893,5.437277,1.763022
3.44,1,Training,0,1,Flat,5,learning,0.007688874,0.01972326,0.1256495,9.781229,5.316602,1.721663
3.46,1,Training,0,1,Flat,5,learning,0.007495536,0.0184873,0.128341,10.14008,5.297413,1.648618
3.48,1,Training,0,1,Flat,5,learning,0.007543324,0.01693168,0.1314973,10.34644,5.327751,1.548773
3.5,1,Training,0,1,Flat,5,learning,0.006872506,0.01560821,0.1340907,10.52306,5.353627,1.425363
3.52,1,Training,0,1,Flat,5,learning,0.007589034,0.01462423,0.1367406,10.67947,5.334479,1.369063
3.52,1,Training,0,1,Flat,5,learning,0.009758512,0.01391293,0.1393043,10.69119,5.168597,1.574608
3.54,1,Training,0,1,Flat,5,learning,0.01007822,0.01271721,0.1417807,10.60639,5.005276,1.867617
3.56,1,Training,0,1,Flat,5,learning,0.009622198,0.01241683,0.1417286,10.8887,4.954492,2.091208
3.58,1,Training,0,1,Flat,5,learning,0.008895645,0.01231091,0.1422641,11.60462,5.022765,2.169096
3.6,1,Training,0,1,Flat,5,learning,0.008063938,0.009777725,0.145631,12.38467,5.098824,2.073158
3.62,1,Training,0,1,Flat,5,learning,0.006621636,0.008633558,0.1471118,13.20138,5.093056,1.856438
3.62,1,Training,0,1,Flat,5,learning,0.005051465,0.006531631,0.1475108,14.37213,5.053955,1.482521
3.64,1,Training,0,1,Flat,5,learning,0.004009867,0.004553325,0.148461,15.85579,5.063565,1.015587
3.66,1,Training,0,1,Flat,5,learning,0.004073258,0.001904291,0.151482,17.16734,5.170707,0.6723204
3.68,1,Training,0,1,Flat,5,learning,0.004987888,-0.000756776,0.1553363,17.89828,5.29168,0.5963064
3.7,1,Training,0,1,Flat,5,learning,0.005311067,-0.002628244,0.1587289,18.058,5.273993,0.7566441
3.72,1,Training,0,1,Flat,5,learning,0.004719888,-0.003985869,0.1601338,18.05925,4.970564,0.9640375
3.72,1,Training,0,1,Flat,5,learning,0.00309018,-0.00460214,0.1611418,18.12824,4.58732,1.01221
3.74,1,Training,0,1,Flat,5,learning,0.001839592,-0.005075289,0.1624596,18.18935,4.355029,0.9960679
3.76,1,Training,0,1,Flat,5,learning,0.001941371,-0.005723733,0.1643202,18.15686,4.27162,1.06197
3.78,1,Training,0,1,Flat,5,learning,0.001397518,-0.007040599,0.1653453,18.06782,4.173912,1.174024
3.8,1,Training,0,1,Flat,5,learning,0.001562308,-0.005847823,0.1653894,18.23542,4.07311,1.317259
3.82,1,Training,0,1,Flat,5,learning,0.003072349,-0.007790648,0.1682358,18.3179,3.98508,1.635156
3.82,1,Training,0,1,Flat,5,learning,0.002500704,-0.009236321,0.169991,18.03638,3.950661,1.841506
3.84,1,Training,0,1,Flat,5,learning,0.00157962,-0.005730308,0.1678717,18.16601,3.957746,1.889387
3.86,1,Training,0,1,Flat,5,learning,0.002223074,-0.006979291,0.1700763,18.49746,4.065773,1.879544
3.88,1,Training,0,1,Flat,5,learning,0.003407733,-0.00915971,0.1726163,18.29701,4.103633,1.900802
3.9,1,Training,0,1,Flat,5,learning,0.003166985,-0.007095684,0.171793,18.22436,4.068814,1.863426
3.92,1,Training,0,1,Flat,5,learning,0.003873242,-0.006609121,0.1721099,18.35269,3.908261,1.775668
3.92,1,Training,0,1,Flat,5,learning,0.004174605,-0.007273958,0.173588,18.30152,3.662755,1.657674
3.94,1,Training,0,1,Flat,5,learning,0.004709689,-0.006946888,0.1734622,18.18312,3.531101,1.503105
3.96,1,Training,0,1,Flat,5,learning,0.006286541,-0.005866166,0.1724462,18.29028,3.539943,1.471324
3.98,1,Training,0,1,Flat,5,learning,0.008007472,-0.006234215,0.1734516,18.36941,3.585713,1.618928
4,1,Training,0,1,Flat,5,learning,0.008657787,-0.007192013,0.1746075,18.182,3.552418,1.742628
4.02,1,Training,0,1,Flat,5,learning,0.008518382,-0.006270204,0.1741738,18.02716,3.539484,1.708591
4.02,1,Training,0,1,Flat,5,learning,0.008793494,-0.0063547,0.1745287,17.95357,3.644845,1.596246
4.04,1,Training,0,1,Flat,5,learning,0.009723464,-0.005073518,0.1748191,17.83692,3.843847,1.536319
4.06,1,Training,0,1,Flat,5,learning,0.01023529,-0.00569355,0.1754091,17.53258,4.006741,1.496501
4.08,1,Training,0,1,Flat,5,learning,0.01016129,-0.003743355,0.174626,17.26925,4.153847,1.318117
4.1,1,Training,0,1,Flat,5,learning,0.01171521,-0.00293803,0.1751737,16.92225,4.308458,1.214724
4.12,1,Training,0,1,Flat,5,learning,0.01249443,-0.00278504,0.1765393,16.04826,4.431711,1.202884
4.12,1,Training,0,1,Flat,5,learning,0.01333028,0.0006098417,0.1760953,15.16753,4.468147,1.310946
4.14,1,Training,0,1,Flat,5,learning,0.01281,0.001711855,0.1768824,14.10171,4.355986,1.323152
4.16,1,Training,0,1,Flat,5,learning,0.01297083,0.004509407,0.1766221,12.7848,4.145114,1.24112
4.18,1,Training,0,1,Flat,5,learning,0.01260369,0.008621305,0.1756709,11.40909,4.082825,1.108923
