TimeSinceStart,UserHeight,TrialNo,TrialID,ParticipantID,ExperimentSequence,Layout,Difficulty,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,MainControllerPosition.x,MainControllerPosition.y,MainControllerPosition.z,MainControllerEulerAngles.x,MainControllerEulerAngles.y,MainControllerEulerAngles.z
24.8,-0.75,1,Training,0,1,Flat,5,prepare,0.05536694,-0.05182129,-0.5980383,11.92039,6.979179,4.937888
24.8,-0.75,1,Training,0,1,Flat,5,prepare,0.05541952,-0.05146286,-0.5975797,12.01525,7.016063,5.042502
24.82,-0.75,1,Training,0,1,Flat,5,prepare,0.05549147,-0.05145893,-0.5970088,12.04854,7.02044,5.152685
24.84,-0.75,1,Training,0,1,Flat,5,prepare,0.0555701,-0.05102518,-0.597115,12.12759,6.984884,5.226261
24.86,-0.75,1,Training,0,1,Flat,5,prepare,0.05532391,-0.05085012,-0.5971677,12.21126,6.951351,5.211596
24.88,-0.75,1,Training,0,1,Flat,5,prepare,0.05553096,-0.05054171,-0.5976921,12.34379,6.93648,5.173006
24.9,-0.75,1,Training,0,1,Flat,5,prepare,0.0552475,-0.05060162,-0.5978599,12.4413,6.940737,5.081923
24.9,-0.75,1,Training,0,1,Flat,5,prepare,0.05511484,-0.051032,-0.5979115,12.45925,6.962205,4.920334
24.92,-0.75,1,Training,0,1,Flat,5,prepare,0.05509435,-0.05143976,-0.5975039,12.33746,7.039764,4.7085
24.94,-0.75,1,Training,0,1,Flat,5,prepare,0.05554865,-0.05173833,-0.5970899,12.03734,7.116389,4.508618
24.96,-0.75,1,Training,0,1,Flat,5,prepare,0.05610187,-0.05211379,-0.5972012,11.63477,7.198169,4.39198
24.98,-0.75,1,Training,0,1,Flat,5,prepare,0.05621659,-0.05147611,-0.5981206,11.38806,7.268574,4.37872
25,-0.75,1,Training,0,1,Flat,5,prepare,0.05667937,-0.0510298,-0.598972,11.30097,7.324189,4.45276
25.02,-0.75,1,Training,0,1,Flat,5,prepare,0.0567775,-0.0503985,-0.5992596,11.32273,7.370882,4.583744
25.02,-0.75,1,Training,0,1,Flat,5,prepare,0.0569852,-0.05053674,-0.5986918,11.28536,7.369348,4.712098
25.04,-0.75,1,Training,0,1,Flat,5,prepare,0.05702008,-0.04984169,-0.5985626,11.23817,7.316577,4.846229
25.06,-0.75,1,Training,0,1,Flat,5,prepare,0.0565487,-0.04950285,-0.5984712,11.14893,7.268309,4.865821
25.08,-0.75,1,Training,0,1,Flat,5,prepare,0.05612291,-0.04845455,-0.5984973,11.15867,7.23188,4.809346
25.1,-0.75,1,Training,0,1,Flat,5,prepare,0.05621928,-0.04834992,-0.5979782,11.07881,7.143417,4.70647
25.1,-0.75,1,Training,0,1,Flat,5,prepare,0.05589656,-0.04782122,-0.5977353,10.97595,7.030395,4.58432
25.12,-0.75,1,Training,0,1,Flat,5,prepare,0.05546087,-0.04811298,-0.5968227,10.74422,6.914845,4.404527
25.14,-0.75,1,Training,0,1,Flat,5,prepare,0.05503311,-0.04796896,-0.5961028,10.46986,6.793477,4.171831
25.16,-0.75,1,Training,0,1,Flat,5,prepare,0.05482749,-0.04785433,-0.5956524,10.16615,6.691329,3.988045
25.18,-0.75,1,Training,0,1,Flat,5,prepare,0.05474954,-0.04772212,-0.5957041,9.939661,6.611137,3.89885
25.2,-0.75,1,Training,0,1,Flat,5,prepare,0.05483864,-0.04755494,-0.5953474,9.825635,6.565738,3.89579
25.22,-0.75,1,Training,0,1,Flat,5,learning,0.05524152,-0.04791382,-0.5945532,9.71893,6.50572,4.046407
25.22,-0.75,1,Training,0,1,Flat,5,learning,0.05555618,-0.04790323,-0.5945708,9.686896,6.427597,4.289975
25.24,-0.75,1,Training,0,1,Flat,5,learning,0.05581746,-0.04796701,-0.5949729,9.83979,6.35241,4.624635
25.26,-0.75,1,Training,0,1,Flat,5,learning,0.05499584,-0.04773543,-0.5953935,10.10436,6.330764,4.856767
25.28,-0.75,1,Training,0,1,Flat,5,learning,0.05507417,-0.0480885,-0.5950717,10.42843,6.387761,4.964119
25.3,-0.75,1,Training,0,1,Flat,5,learning,0.05512788,-0.0483286,-0.5954142,10.6139,6.480388,4.945184
25.32,-0.75,1,Training,0,1,Flat,5,learning,0.05494797,-0.04844445,-0.5955105,10.7979,6.595288,4.906106
25.32,-0.75,1,Training,0,1,Flat,5,learning,0.05538556,-0.04886191,-0.5952567,10.97283,6.759265,4.773883
25.34,-0.75,1,Training,0,1,Flat,5,learning,0.055445,-0.04908564,-0.5950273,10.95481,6.896185,4.627184
25.36,-0.75,1,Training,0,1,Flat,5,learning,0.05574848,-0.04927749,-0.5943528,10.78232,7.006328,4.465189
25.38,-0.75,1,Training,0,1,Flat,5,learning,0.05609898,-0.04953764,-0.5940341,10.42054,7.06341,4.355756
25.4,-0.75,1,Training,0,1,Flat,5,learning,0.05624701,-0.04921034,-0.5948015,10.17179,7.0876,4.302748
25.4,-0.75,1,Training,0,1,Flat,5,learning,0.05623142,-0.04885317,-0.5955423,10.08965,7.092303,4.338393
25.42,-0.75,1,Training,0,1,Flat,5,learning,0.05669898,-0.04887976,-0.5958188,10.10997,7.075701,4.441299
25.44,-0.75,1,Training,0,1,Flat,5,learning,0.05677933,-0.0489206,-0.5958897,10.11485,7.043023,4.595938
25.46,-0.75,1,Training,0,1,Flat,5,learning,0.05683205,-0.04882073,-0.5961943,10.15314,6.992988,4.738515
25.48,-0.75,1,Training,0,1,Flat,5,learning,0.05662403,-0.04858517,-0.5965993,10.21025,6.929968,4.82909
25.5,-0.75,1,Training,0,1,Flat,5,learning,0.05652438,-0.04848627,-0.5969986,10.30776,6.883395,4.869479
25.52,-0.75,1,Training,0,1,Flat,5,learning,0.05657006,-0.04823942,-0.5979362,10.47044,6.852559,4.880933
25.52,-0.75,1,Training,0,1,Flat,5,learning,0.05643152,-0.04821312,-0.5983239,10.62939,6.820183,4.832105
25.54,-0.75,1,Training,0,1,Flat,5,learning,0.05631022,-0.04855162,-0.5984272,10.67432,6.807771,4.709373
25.56,-0.75,1,Training,0,1,Flat,5,learning,0.05631858,-0.04883978,-0.5982997,10.56915,6.838581,4.527448
25.58,-0.75,1,Training,0,1,Flat,5,learning,0.05673857,-0.04888598,-0.5981585,10.31001,6.902122,4.392981
25.6,-0.75,1,Training,0,1,Flat,5,learning,0.05700293,-0.04891329,-0.5981241,9.922918,6.943168,4.286396
25.6,-0.75,1,Training,0,1,Flat,5,learning,0.057257,-0.04838672,-0.5986183,9.572021,6.980869,4.258224
25.62,-0.75,1,Training,0,1,Flat,5,learning,0.05740417,-0.04784796,-0.5991347,9.281079,7.003434,4.320961
25.64,-0.75,1,Training,0,1,Flat,5,learning,0.0574374,-0.04714324,-0.5994933,9.096025,7.003968,4.427163
25.66,-0.75,1,Training,0,1,Flat,5,learning,0.05756492,-0.04655776,-0.5994862,8.920516,6.970332,4.532287
25.68,-0.75,1,Training,0,1,Flat,5,learning,0.05739221,-0.04594196,-0.5994523,8.756388,6.901337,4.603538
25.7,-0.75,1,Training,0,1,Flat,5,learning,0.05738237,-0.04540176,-0.5997197,8.638072,6.816593,4.668295
25.7,-0.75,1,Training,0,1,Flat,5,learning,0.05690171,-0.04498129,-0.5998314,8.587596,6.739398,4.684691
25.72,-0.75,1,Training,0,1,Flat,5,learning,0.05664068,-0.04446453,-0.6003763,8.625251,6.675523,4.65856
25.74,-0.75,1,Training,0,1,Flat,5,learning,0.05676244,-0.04431745,-0.600815,8.735524,6.620825,4.613961
25.76,-0.75,1,Training,0,1,Flat,5,learning,0.05664913,-0.0445582,-0.6005871,8.780811,6.568631,4.555217
25.78,-0.75,1,Training,0,1,Flat,5,learning,0.05651505,-0.04494946,-0.6001985,8.680051,6.526588,4.449312
25.8,-0.75,1,Training,0,1,Flat,5,learning,0.05636203,-0.04513983,-0.5998372,8.455803,6.532142,4.335558
25.8,-0.75,1,Training,0,1,Flat,5,learning,0.0561689,-0.04550259,-0.5992122,8.115797,6.554621,4.216924
25.82,-0.75,1,Training,0,1,Flat,5,learning,0.05619816,-0.04533469,-0.5994075,7.802145,6.54601,4.134593
25.84,-0.75,1,Training,0,1,Flat,5,learning,0.05623166,-0.04504433,-0.5998554,7.60953,6.503016,4.159922
25.86,-0.75,1,Training,0,1,Flat,5,learning,0.05604989,-0.04466046,-0.5998036,7.538188,6.428136,4.260161
25.88,-0.75,1,Training,0,1,Flat,5,learning,0.05587434,-0.04435038,-0.5997692,7.503791,6.314257,4.375869
25.9,-0.75,1,Training,0,1,Flat,5,learning,0.0554109,-0.04367772,-0.5994573,7.498505,6.211447,4.438498
25.9,-0.75,1,Training,0,1,Flat,5,learning,0.05527202,-0.04370033,-0.5989729,7.434504,6.10639,4.463303
25.92,-0.75,1,Training,0,1,Flat,5,learning,0.05467167,-0.04302846,-0.5991815,7.494369,5.992303,4.449702
25.94,-0.75,1,Training,0,1,Flat,5,learning,0.05467824,-0.04303255,-0.5993152,7.618029,5.857274,4.471619
25.96,-0.75,1,Training,0,1,Flat,5,learning,0.0543721,-0.04291719,-0.5999855,7.855888,5.725554,4.500087
25.98,-0.75,1,Training,0,1,Flat,5,learning,0.05415266,-0.04347004,-0.6001606,8.13692,5.624228,4.538522
26,-0.75,1,Training,0,1,Flat,5,learning,0.053581,-0.04423931,-0.5999481,8.366291,5.566823,4.481477
26,-0.75,1,Training,0,1,Flat,5,learning,0.0531412,-0.04508508,-0.5995294,8.45854,5.531244,4.356861
26.02,-0.75,1,Training,0,1,Flat,5,learning,0.05307174,-0.04569863,-0.5990372,8.409442,5.474339,4.212197
26.04,-0.75,1,Training,0,1,Flat,5,learning,0.05325544,-0.04652711,-0.5985724,8.242387,5.392823,4.141169
26.06,-0.75,1,Training,0,1,Flat,5,learning,0.05297696,-0.04622318,-0.5989677,8.118926,5.300783,4.136818
26.08,-0.75,1,Training,0,1,Flat,5,learning,0.05296579,-0.04621191,-0.5991939,8.099025,5.18637,4.220491
26.1,-0.75,1,Training,0,1,Flat,5,learning,0.05248395,-0.04585967,-0.5995005,8.195502,5.059396,4.311418
26.12,-0.75,1,Training,0,1,Flat,5,learning,0.05236896,-0.04573604,-0.5994394,8.350887,4.89588,4.427675
26.12,-0.75,1,Training,0,1,Flat,5,learning,0.05207679,-0.04534894,-0.5996861,8.535616,4.720327,4.533917
26.14,-0.75,1,Training,0,1,Flat,5,learning,0.05169688,-0.04534451,-0.5994342,8.751256,4.540056,4.619691
26.16,-0.75,1,Training,0,1,Flat,5,learning,0.05121124,-0.04570906,-0.5992883,8.952338,4.347861,4.679718
26.18,-0.75,1,Training,0,1,Flat,5,learning,0.05084699,-0.04567809,-0.6002383,9.308283,4.140534,4.691071
26.2,-0.75,1,Training,0,1,Flat,5,learning,0.05023056,-0.04597939,-0.6006537,9.803514,3.937746,4.697425
26.2,-0.75,1,Training,0,1,Flat,5,learning,0.04991215,-0.04730596,-0.6004825,10.24675,3.697071,4.666342
26.22,-0.75,1,Training,0,1,Flat,5,learning,0.04940518,-0.04871151,-0.6007059,10.73467,3.465806,4.641754
26.24,-0.75,1,Training,0,1,Flat,5,learning,0.04873867,-0.05014334,-0.6006384,11.22133,3.225809,4.582109
26.26,-0.75,1,Training,0,1,Flat,5,learning,0.04837254,-0.05135525,-0.6003262,11.72571,2.990535,4.541333
26.28,-0.75,1,Training,0,1,Flat,5,learning,0.04800736,-0.05274116,-0.599885,12.20514,2.735543,4.551151
26.3,-0.75,1,Training,0,1,Flat,5,learning,0.04775537,-0.05323645,-0.6000296,12.73152,2.509666,4.606183
26.32,-0.75,1,Training,0,1,Flat,5,learning,0.04770344,-0.05396127,-0.5992354,13.24271,2.307215,4.708039
26.32,-0.75,1,Training,0,1,Flat,5,learning,0.04736545,-0.05425596,-0.598308,13.59861,2.142123,4.840469
26.34,-0.75,1,Training,0,1,Flat,5,learning,0.04713966,-0.05435902,-0.5975611,13.81815,1.981382,4.901053
26.36,-0.75,1,Training,0,1,Flat,5,learning,0.04672616,-0.05430957,-0.5967476,13.91728,1.873249,4.913361
26.38,-0.75,1,Training,0,1,Flat,5,learning,0.04652364,-0.05414493,-0.5962709,13.9233,1.776443,4.87004
26.4,-0.75,1,Training,0,1,Flat,5,learning,0.0463353,-0.05332486,-0.5961885,13.88387,1.700575,4.74715
26.4,-0.75,1,Training,0,1,Flat,5,learning,0.04609461,-0.0530998,-0.5956612,13.78426,1.643716,4.592046
26.42,-0.75,1,Training,0,1,Flat,5,learning,0.04583337,-0.05289226,-0.5952455,13.56194,1.599909,4.358631
26.44,-0.75,1,Training,0,1,Flat,5,learning,0.04545861,-0.05297144,-0.5946933,13.67984,1.473037,4.299718
26.46,-0.75,1,Training,0,1,Flat,5,learning,0.0450803,-0.05305227,-0.5941401,13.79547,1.348282,4.241585
26.48,-0.75,1,Training,0,1,Flat,5,learning,0.04568582,-0.05250338,-0.5935841,12.22654,1.58981,3.668353
26.5,-0.75,1,Training,0,1,Flat,5,learning,0.04562166,-0.05211372,-0.5940161,11.80882,1.564716,3.575618
26.5,-0.75,1,Training,0,1,Flat,5,learning,0.04591474,-0.05167597,-0.5941875,11.6113,1.54419,3.560344
26.52,-0.75,1,Training,0,1,Flat,5,learning,0.04625835,-0.051516,-0.5941514,11.50044,1.485672,3.63318
26.54,-0.75,1,Training,0,1,Flat,5,learning,0.04583897,-0.05107047,-0.5942677,11.52915,1.387493,3.769567
26.56,-0.75,1,Training,0,1,Flat,5,learning,0.04558668,-0.05099156,-0.5941206,11.61646,1.22874,3.902377
26.58,-0.75,1,Training,0,1,Flat,5,learning,0.04471519,-0.05059458,-0.5938645,11.7489,1.025859,3.96745
26.6,-0.75,1,Training,0,1,Flat,5,learning,0.04422188,-0.05046977,-0.5935292,11.80139,0.8600606,3.98016
26.6,-0.75,1,Training,0,1,Flat,5,learning,0.04361096,-0.0504542,-0.5935554,11.89499,0.6558557,3.953567
26.62,-0.75,1,Training,0,1,Flat,5,learning,0.0432262,-0.05017748,-0.5934895,12.0567,0.4670716,3.924612
26.64,-0.75,1,Training,0,1,Flat,5,learning,0.04293468,-0.05108147,-0.5928532,12.10972,0.286759,3.92714
26.66,-0.75,1,Training,0,1,Flat,5,learning,0.04259304,-0.0510649,-0.5926794,12.12048,0.1474489,3.919512
26.68,-0.75,1,Training,0,1,Flat,5,learning,0.04224934,-0.0510519,-0.5925066,12.13123,0.008051594,3.911853
26.7,-0.75,1,Training,0,1,Flat,5,learning,0.04119357,-0.0530148,-0.5914182,12.12615,359.7225,3.856831
26.7,-0.75,1,Training,0,1,Flat,5,learning,0.0402123,-0.05325346,-0.5906993,12.04629,359.413,3.733131
26.72,-0.75,1,Training,0,1,Flat,5,learning,0.03969381,-0.05436256,-0.5896454,11.84687,359.0006,3.697111
26.74,-0.75,1,Training,0,1,Flat,5,learning,0.03920025,-0.05438888,-0.5900496,11.87795,358.6071,3.708128
26.76,-0.75,1,Training,0,1,Flat,5,learning,0.03879816,-0.05451421,-0.5911251,12.32583,358.0392,3.898709
26.78,-0.75,1,Training,0,1,Flat,5,learning,0.03815788,-0.05491851,-0.5914789,12.7814,357.5018,4.033352
26.8,-0.75,1,Training,0,1,Flat,5,learning,0.03647724,-0.05547522,-0.591624,13.4341,356.7826,4.125452
26.8,-0.75,1,Training,0,1,Flat,5,learning,0.03452298,-0.05652177,-0.5911258,14.03553,355.8668,4.054251
26.82,-0.75,1,Training,0,1,Flat,5,learning,0.03285284,-0.05668764,-0.590905,14.55934,354.8899,3.856714
26.84,-0.75,1,Training,0,1,Flat,5,learning,0.0317262,-0.05750093,-0.5904636,14.9591,353.8844,3.724749
26.86,-0.75,1,Training,0,1,Flat,5,learning,0.03004369,-0.05825021,-0.5905012,15.294,352.8572,3.596777
26.88,-0.75,1,Training,0,1,Flat,5,learning,0.02824686,-0.05896943,-0.5908958,15.64021,351.8483,3.427679
26.9,-0.75,1,Training,0,1,Flat,5,learning,0.02641365,-0.06041851,-0.5907003,15.95383,350.9521,3.244583
26.9,-0.75,1,Training,0,1,Flat,5,learning,0.0247444,-0.06138515,-0.5905111,16.16441,350.1328,2.991497
26.92,-0.75,1,Training,0,1,Flat,5,learning,0.02300243,-0.0628321,-0.5890843,16.24002,349.4465,2.799567
26.94,-0.75,1,Training,0,1,Flat,5,learning,0.02189908,-0.06424586,-0.5880616,16.2064,348.7506,2.688868
26.96,-0.75,1,Training,0,1,Flat,5,learning,0.02071708,-0.06507177,-0.5879778,16.33895,348.0757,2.653234
26.98,-0.75,1,Training,0,1,Flat,5,learning,0.01988973,-0.0653832,-0.5883748,16.79398,347.3574,2.664927
27,-0.75,1,Training,0,1,Flat,5,learning,0.01881892,-0.06651601,-0.5888739,17.50213,346.6182,2.70904
27,-0.75,1,Training,0,1,Flat,5,learning,0.01774502,-0.06662782,-0.5893589,18.54556,345.9265,2.71559
27.02,-0.75,1,Training,0,1,Flat,5,learning,0.01597336,-0.06889385,-0.5876141,19.44886,345.3324,2.733269
27.04,-0.75,1,Training,0,1,Flat,5,learning,0.015175,-0.07059302,-0.586854,20.15372,344.8093,2.769764
27.06,-0.75,1,Training,0,1,Flat,5,learning,0.01388686,-0.07192728,-0.5869005,20.89348,344.3849,2.729218
27.08,-0.75,1,Training,0,1,Flat,5,learning,0.01345656,-0.07239926,-0.5875747,21.76091,344.0152,2.629628
27.1,-0.75,1,Training,0,1,Flat,5,learning,0.01271598,-0.07313941,-0.586977,22.62667,343.7741,2.544758
27.1,-0.75,1,Training,0,1,Flat,5,learning,0.012223,-0.07554296,-0.5857264,23.11293,343.6341,2.448532
27.12,-0.75,1,Training,0,1,Flat,5,learning,0.0116471,-0.07721274,-0.584355,23.39396,343.6718,2.336112
27.14,-0.75,1,Training,0,1,Flat,5,learning,0.01073455,-0.07803114,-0.5823801,23.27666,343.8571,2.217854
27.16,-0.75,1,Training,0,1,Flat,5,learning,0.0111062,-0.07830671,-0.5808954,22.80304,344.1027,2.149329
27.18,-0.75,1,Training,0,1,Flat,5,learning,0.01141782,-0.07755906,-0.5806086,22.31416,344.3646,2.124001
27.2,-0.75,1,Training,0,1,Flat,5,learning,0.01243412,-0.07648215,-0.5809688,22.07234,344.5905,2.163028
27.2,-0.75,1,Training,0,1,Flat,5,learning,0.01305137,-0.07588612,-0.5810417,22.04419,344.7725,2.274777
27.22,-0.75,1,Training,0,1,Flat,5,learning,0.01282644,-0.07535829,-0.581131,22.16282,344.9159,2.398972
27.24,-0.75,1,Training,0,1,Flat,5,learning,0.01303232,-0.07482491,-0.5810236,22.28179,345.0145,2.458011
27.26,-0.75,1,Training,0,1,Flat,5,learning,0.01272057,-0.07450673,-0.5810453,22.40714,345.115,2.482611
27.28,-0.75,1,Training,0,1,Flat,5,learning,0.01291687,-0.07386767,-0.5811304,22.52708,345.238,2.463843
