7,11,17,25,27,
7,11,17,25,27,
1,6,21,26,35,
1,15,19,29,35,
0,10,20,25,29,
6,10,12,29,33,
0,6,16,20,34,
1,11,16,26,34,
1,21,23,26,28,
0,9,14,29,34,
7,11,17,25,27,
1,6,21,26,35,
1,15,19,29,35,
0,10,20,25,29,
6,10,12,29,33,
0,6,16,20,34,
7,11,17,25,27,
1,6,21,26,35,
1,15,19,29,35,
0,10,20,25,29,
4,7,14,21,35,
